edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity;
5;7;0;100;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;7;0;100;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;7;0;100;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;8;0;101;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
5;8;0;101;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;8;0;101;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;8;0;101;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;9;0;102;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
5;9;0;102;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;9;0;102;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;9;0;102;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;1;0;107;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;1;0;107;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;1;0;107;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;1;0;107;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;2;0;108;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;2;0;108;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;2;0;108;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;2;0;108;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;3;0;109;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;3;0;109;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;3;0;109;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;3;0;109;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;4;0;110;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;4;0;110;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;4;0;110;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;4;0;110;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;5;0;111;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;5;0;111;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;5;0;111;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;5;0;111;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;6;0;112;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;6;0;112;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;6;0;112;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;6;0;112;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;7;0;113;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;7;0;113;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;7;0;113;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;7;0;113;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;8;0;114;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;8;0;114;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;8;0;114;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;8;0;114;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
6;9;0;114;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
6;9;0;114;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
6;9;0;114;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
6;9;0;114;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;1;0;122;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;1;0;122;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;1;0;122;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;1;0;122;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;2;0;123;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;2;0;123;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;2;0;123;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;2;0;123;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;3;0;124;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;3;0;124;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;3;0;124;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;3;0;124;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;4;0;125;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;4;0;125;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;4;0;125;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;4;0;125;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;5;0;125;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;5;0;125;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;5;0;125;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;5;0;125;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;6;0;126;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;6;0;126;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;6;0;126;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;6;0;126;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;7;0;127;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;7;0;127;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;7;0;127;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;7;0;127;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;8;0;127;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;8;0;127;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;8;0;127;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;8;0;127;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
7;9;0;128;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
7;9;0;128;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
7;9;0;128;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
7;9;0;128;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;1;0;138;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;1;0;138;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;1;0;138;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;1;0;138;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;2;0;139;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;2;0;139;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;2;0;139;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;2;0;139;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;3;0;140;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;3;0;140;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;3;0;140;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;3;0;140;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;4;0;140;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;4;0;140;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;4;0;140;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;4;0;140;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;5;0;141;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;5;0;141;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;5;0;141;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;5;0;141;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;6;0;141;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;6;0;141;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;6;0;141;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;6;0;141;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;7;0;142;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;7;0;142;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;7;0;142;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;7;0;142;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;8;0;143;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;8;0;143;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;8;0;143;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;8;0;143;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
8;9;0;143;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
8;9;0;143;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
8;9;0;143;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
8;9;0;143;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;1;0;155;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;1;0;155;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;1;0;155;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;1;0;155;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;2;0;156;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;2;0;156;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;2;0;156;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;2;0;156;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;3;0;156;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;3;0;156;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;3;0;156;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;3;0;156;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;4;0;157;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;4;0;157;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;4;0;157;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;4;0;157;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;5;0;157;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;5;0;157;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;5;0;157;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;5;0;157;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;6;0;158;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;6;0;158;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;6;0;158;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;6;0;158;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;7;0;159;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;7;0;159;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;7;0;159;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;7;0;159;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;8;0;159;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;8;0;159;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;8;0;159;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;8;0;159;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
9;9;0;160;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
9;9;0;160;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
9;9;0;160;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
9;9;0;160;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity; CountLeafNodes; CountInnerNodes; EdgeDensityLeafNodes;
1;6;0;393;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
1;8;0;475;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
1;8;0;282;0;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
2;2;0;335;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
2;2;0;247;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
2;4;0;330;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
2;5;0;359;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
2;7;0;405;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
2;7;0;446;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
2;7;0;337;0;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
2;7;0;383;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
2;7;0;410;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
2;7;0;419;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
2;8;0;487;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
2;9;0;427;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
2;9;0;486;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
2;9;0;419;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
3;1;0;235;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
3;3;0;356;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
3;5;0;395;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
3;6;0;377;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
3;6;0;432;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
3;7;0;416;0;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
3;7;0;404;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
3;7;0;344;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
3;7;0;312;0;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
3;8;0;432;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
3;8;0;461;0;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
3;8;0;472;0;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
3;9;0;473;0;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
4;2;0;248;1;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
4;3;0;301;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
4;3;0;299;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
4;6;0;390;0;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
4;7;0;459;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
4;7;0;406;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
4;8;0;401;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
4;8;0;450;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
4;8;0;424;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
4;9;0;479;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
4;9;0;517;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
4;9;0;461;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
5;1;0;232;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
5;5;0;348;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
5;5;0;386;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
5;6;0;460;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
5;6;0;438;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
5;7;0;454;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
5;7;0;440;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
5;8;0;430;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
5;8;0;495;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
5;8;0;421;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
5;8;0;595;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
5;8;0;450;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
5;9;0;496;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
5;9;0;460;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
5;9;0;387;1;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
5;9;0;555;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
5;9;0;457;0;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
6;1;0;448;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
6;2;0;294;1;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
6;2;0;296;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
6;3;0;273;1;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
6;4;0;399;0;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
6;5;0;428;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
6;6;0;418;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
6;6;0;426;0;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
6;6;0;398;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
6;6;0;449;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
6;7;0;464;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
6;7;0;442;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
6;8;0;443;1;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
6;8;0;482;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
6;8;0;496;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
6;8;0;440;1;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
6;8;0;439;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
6;9;0;498;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
6;9;0;461;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
6;9;0;538;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;1;0;225;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;1;0;249;1;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
7;2;0;464;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
7;2;0;300;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
7;4;0;353;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
7;4;0;316;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
7;4;0;349;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
7;4;0;363;0;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;5;0;539;0;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
7;5;0;307;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
7;5;0;428;0;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;6;0;390;1;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
7;6;0;425;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;6;0;482;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
7;7;0;493;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;7;0;484;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;7;0;391;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
7;7;0;474;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
7;8;0;465;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;8;0;394;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
7;8;0;400;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
7;8;0;435;1;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
7;8;0;403;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
7;9;0;451;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
7;9;0;441;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;9;0;472;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
7;9;0;516;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
7;9;0;446;0;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
7;9;0;507;1;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
7;9;0;524;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
8;1;0;318;1;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
8;3;0;369;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
8;3;0;313;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
8;3;0;312;1;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
8;4;0;398;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
8;4;0;405;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
8;5;0;410;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
8;6;0;472;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
8;6;0;442;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
8;7;0;427;0;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
8;7;0;456;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
8;8;0;434;0;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
8;8;0;414;1;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
8;8;0;429;1;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
8;9;0;521;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
8;9;0;454;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
8;9;0;366;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;1;0;247;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
9;2;0;727;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
9;2;0;329;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
9;2;0;309;1;1;1;1;17;3;4;1;0;13;4;0,0126594938337803;
9;3;0;567;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
9;3;0;256;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;3;0;363;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;4;0;362;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
9;5;0;362;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;5;0;405;1;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
9;6;0;403;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;6;0;422;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
9;6;0;405;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;6;0;545;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
9;7;0;425;0;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
9;7;0;434;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;7;0;418;1;0;1;0;17;3;4;1;0;13;4;0,0126594938337803;
9;7;0;295;1;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
9;8;0;468;1;0;0;0;17;3;4;1;0;13;4;0,0126594938337803;
9;8;0;352;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;8;0;448;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
9;8;0;430;1;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
9;8;0;422;0;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
9;9;0;414;1;0;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;9;0;445;1;0;1;1;17;3;4;1;0;13;4;0,0126594938337803;
9;9;0;416;0;1;0;0;17;3;4;1;0;13;4;0,0126594938337803;
9;9;0;529;1;1;0;1;17;3;4;1;0;13;4;0,0126594938337803;
9;9;0;517;1;1;1;0;17;3;4;1;0;13;4;0,0126594938337803;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity; CountLeafNodes; CountInnerNodes; EdgeDensityLeafNodes;
1;1;0;240;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;1;0;240;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;1;0;272;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
1;1;0;272;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
1;1;0;275;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;1;0;275;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;1;0;253;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
1;1;0;253;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
1;2;0;265;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;2;0;265;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;2;0;271;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
1;2;0;271;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
1;2;0;292;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;2;0;292;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;2;0;270;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
1;2;0;270;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
1;3;0;279;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;3;0;279;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;4;0;247;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;4;0;247;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;4;0;286;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;4;0;286;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;4;0;279;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
1;4;0;279;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
1;5;0;315;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;5;0;315;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
1;5;0;309;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
1;5;0;309;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
