2019-11-24 16:40:07,131 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=c35bbb43-f1dc-4780-b323-d52148e2b91a
2019-11-24 21:49:22,437 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2019-11-24 21:49:22,444 [11] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2019-11-24 21:49:22,452 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID e3db36ef-caf0-48e6-be32-9e4d7ce9c2bc, Hostname localhost, IPv6Address 
2019-11-24 21:49:22,520 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=e3db36ef-caf0-48e6-be32-9e4d7ce9c2bc
2019-11-24 21:49:25,228 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=e3db36ef-caf0-48e6-be32-9e4d7ce9c2bc
2019-11-24 21:49:25,239 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2019-11-24 21:49:25,242 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=e3db36ef-caf0-48e6-be32-9e4d7ce9c2bc
2019-11-24 21:49:25,291 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=e3db36ef-caf0-48e6-be32-9e4d7ce9c2bc
2019-11-24 21:49:25,300 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2019-11-24 21:49:28,812 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=4969c5fa-c4ad-4645-aca8-0c17b7f92efd
2019-11-24 21:49:28,838 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2019-11-24 21:49:28,848 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2019-11-24 21:49:29,217 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2019-11-24 21:49:29,224 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2019-11-24 21:49:29,231 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2019-11-24 21:49:29,238 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2019-11-24 21:49:29,244 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2019-11-24 21:49:29,250 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2019-11-24 21:49:29,258 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2019-11-24 21:49:29,266 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2019-11-24 21:49:29,274 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2019-11-24 21:49:29,282 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2019-11-24 21:49:29,290 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2019-11-24 21:49:29,298 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2019-11-24 21:49:29,306 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2019-11-24 21:49:29,314 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2019-11-24 21:49:29,328 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Die Datei "C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config" konnte nicht gefunden werden.)
2019-11-24 21:49:29,342 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2019-11-24 21:49:29,351 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2019-11-24 21:49:29,359 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2019-11-24 21:49:29,397 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=4969c5fa-c4ad-4645-aca8-0c17b7f92efd
2019-11-24 21:49:29,417 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2019-11-24 21:49:29,429 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2019-11-24 21:49:29,839 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=4969c5fa-c4ad-4645-aca8-0c17b7f92efd
2019-11-24 21:49:29,847 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2019-11-24 21:49:29,851 [14] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=4969c5fa-c4ad-4645-aca8-0c17b7f92efd
2019-11-24 21:49:29,893 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=4969c5fa-c4ad-4645-aca8-0c17b7f92efd
2019-11-24 21:49:29,900 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2019-11-24 21:51:09,039 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=3285dc25-0a05-441c-aa37-bcd53a5961ab
2019-11-24 21:51:09,065 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2019-11-24 21:51:09,075 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2019-11-24 21:51:09,429 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2019-11-24 21:51:09,435 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2019-11-24 21:51:09,442 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2019-11-24 21:51:09,448 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2019-11-24 21:51:09,455 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2019-11-24 21:51:09,461 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2019-11-24 21:51:09,468 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2019-11-24 21:51:09,474 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2019-11-24 21:51:09,481 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2019-11-24 21:51:09,487 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2019-11-24 21:51:09,493 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2019-11-24 21:51:09,500 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2019-11-24 21:51:09,506 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2019-11-24 21:51:09,512 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2019-11-24 21:51:09,524 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Die Datei "C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config" konnte nicht gefunden werden.)
2019-11-24 21:51:09,537 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2019-11-24 21:51:09,546 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2019-11-24 21:51:09,553 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2019-11-24 21:51:09,589 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=3285dc25-0a05-441c-aa37-bcd53a5961ab
2019-11-24 21:51:09,609 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2019-11-24 21:51:09,620 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2019-11-24 21:51:10,038 [10] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2019-11-24 21:51:10,045 [10] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2019-11-24 21:51:10,054 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 3285dc25-0a05-441c-aa37-bcd53a5961ab, Hostname localhost, IPv6Address 
2019-11-24 21:51:10,119 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=3285dc25-0a05-441c-aa37-bcd53a5961ab
2019-11-24 21:53:28,597 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=3285dc25-0a05-441c-aa37-bcd53a5961ab
2019-11-24 21:53:28,606 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2019-11-24 21:53:28,611 [17] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=3285dc25-0a05-441c-aa37-bcd53a5961ab
2019-11-24 21:53:28,664 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=3285dc25-0a05-441c-aa37-bcd53a5961ab
2019-11-24 21:53:28,672 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2019-11-24 21:53:36,361 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=51eceed4-f349-4cc1-b930-b489e87af7f4
2019-11-24 21:53:36,388 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2019-11-24 21:53:36,399 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2019-11-24 21:53:36,774 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2019-11-24 21:53:36,781 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2019-11-24 21:53:36,787 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2019-11-24 21:53:36,794 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2019-11-24 21:53:36,801 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2019-11-24 21:53:36,807 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2019-11-24 21:53:36,814 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2019-11-24 21:53:36,820 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2019-11-24 21:53:36,826 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2019-11-24 21:53:36,833 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2019-11-24 21:53:36,839 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2019-11-24 21:53:36,845 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2019-11-24 21:53:36,851 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2019-11-24 21:53:36,858 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2019-11-24 21:53:36,870 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (Die Datei "C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config" konnte nicht gefunden werden.)
2019-11-24 21:53:36,883 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2019-11-24 21:53:36,891 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2019-11-24 21:53:36,898 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2019-11-24 21:53:36,933 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=51eceed4-f349-4cc1-b930-b489e87af7f4
2019-11-24 21:53:36,954 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\Users\Torben\dev\SEE\Photon Server\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2019-11-24 21:53:36,965 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2019-11-24 21:53:37,386 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2019-11-24 21:53:37,395 [15] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2019-11-24 21:53:37,413 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 51eceed4-f349-4cc1-b930-b489e87af7f4, Hostname localhost, IPv6Address 
2019-11-24 21:53:37,482 [14] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=51eceed4-f349-4cc1-b930-b489e87af7f4
