ID;Metric.Number_Of_Parameters;Metric.Number_Of_Called_Routines;Metric.Number_Of_Calling_Routines;Metric.Number_Of_Statements;Metric.Number_Of_Returns;Metric.Number_Of_Gotos;Metric.Number_Of_Invocations;Metric.McCabe_Complexity;Metric.Extended_McCabe;Metric.Switch_Complexity;Metric.Maximum_Nesting;Metric.Maximum_Extended_Nesting;Metric.LOC;Metric.NPath;Metric.LogNPath_Floor;Metric.LogNPath_Ceiling;Metric.Comment.Preceding;Metric.Lines.LOC;Metric.Lines.Empty;Metric.Lines.Code;Metric.Lines.Comment;Metric.Lines.Only_Comment;Metric.Lines.Preproc;Metric.Lines.PP_If;Metric.Lines.PP_Elif;Metric.Lines.PP_Else;Metric.Lines.PP_Endif;Metric.Lines.PP_Define;Metric.Lines.PP_Undef;Metric.Lines.PP_Pragma;Metric.Lines.PP_Line;Metric.Lines.PP_Error;Metric.Lines.PP_Warning;Metric.Lines.PP_Sharp;Metric.Lines.Fixme;Metric.Lines.Hack;Metric.Lines.Todo;Metric.Lines.Check;Metric.Lines.XXX;Metric.Lines.Debug;Metric.Lines.Routine.LOC;Metric.Lines.Routine.Code;Metric.Lines.Routine.Comment;Metric.Halstead.Total_Operators;Metric.Halstead.Total_Operands;Metric.Halstead.Different_Operators;Metric.Halstead.Different_Operands;Metric.Halstead.Length;Metric.Halstead.Vocabulary;Metric.Comment.Internal;Metric.Halstead.Vocabulary_Frequency;Metric.Halstead.Volume;Metric.Halstead.Difficulty;Metric.Halstead.Effort;Metric.Comment.Density;Metric.Lines.Class.LOC;Metric.Lines.Class.Code;Metric.Lines.Class.Comment;Metric.Number_Of_Methods;Metric.Number_Of_Members;Metric.Number_Of_Method_Templates;Metric.Number_Of_Namespaces;Metric.Number_Of_Classs;Metric.Number_Of_Class_Templates;Metric.Number_Of_Interfaces;Metric.Number_Of_Interface_Templates;Metric.Number_Of_Types;Metric.Number_Of_Constants;Metric.Number_Of_Descendants
F global:SEE:Game:Runtime:!18+7!@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!24+61!:callTree;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Runtime:!18+7!@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!24+61!:running;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Runtime:!18+7!@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!24+61!:currentFunctionCall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Runtime:!18+7!@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!24+61!:currentTimeInLoop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Runtime:!18+7!@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!24+61!:functionCalls;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Game:Runtime:!18+7!@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!24+61!:LOOP_TIME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Game:Runtime:!18+7!@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!24+61!:FIRST_FUNCTION_CALL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
N global:SEE:Game:UI3D;19;131;29;138;13;0;130;41;43;41;40;41;291;43;11;14;0;376;53;320;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;315;287;3;1276;813;107;245;2089;352;1;20.535331;14282.014891;174.636399;953381.210938;0.025641;376;320;3;36;30;0;1;4;0;0;0;0;0;70
C global:SEE:Game:UI3D:UI3DProperties@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+68!;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;24;15;11;67;26;0;2.576923;314.929443;16.363636;5153.390625;0;7;7;0;1;4;0;0;1;0;0;0;0;0;5
R global:SEE:Game:UI3D:UI3DProperties@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+68!:!23+14!(.cctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
O global:SEE:Game:UI3D:UI3DProperties@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+68!:DefaultAlpha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Game:UI3D:UI3DProperties@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+68!:DefaultColor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Game:UI3D:UI3DProperties@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+68!:DefaultColorSecondary;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Game:UI3D:UI3DProperties@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+68!:DefaultColorTertiary;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!;10;84;16;88;5;0;72;29;31;29;27;28;193;31;11;14;0;235;29;203;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;209;193;3;744;457;43;115;1201;158;1;7.601266;8771.84082;85.439133;749458.5;0.025641;235;203;3;16;9;0;0;1;0;0;0;0;0;25
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:Update()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;8;0;3;0;0;2;2;2;2;2;2;7;2;1;1;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;29;16;13;12;45;25;0;1.8;208.973526;8.666667;1811.104004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:OnRenderObject()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;8;0;5;0;0;17;3;3;3;4;4;20;3;1;2;0;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;116;78;16;19;194;35;0;5.542857;995.080872;32.842106;32680.550781;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:HasFocus()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;2;1;1;0;0;1;1;1;1;1;3;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;10;4;10;4;14;14;0;1;53.302971;5;266.514862;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:GetFocusses()_s->!0+6!UnityEngine:!108+16!Transform@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^[]^;0;2;2;3;1;0;1;1;1;1;1;1;5;1;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;21;11;12;6;32;18;0;1.777778;133.437607;11;1467.813721;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:AddFocus(!0+6!UnityEngine:Transform@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^)_s->!0+6!System:Void@C:!131+14! (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;4;1;3;0;0;3;2;3;2;2;2;7;3;1;2;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;25;12;12;8;37;20;0;1.85;159.911331;9;1439.202026;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:RemoveFocus(!0+6!UnityEngine:Transform@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^)_s->!0+6!System:Void@C:!134+14! (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;4;1;3;0;0;2;2;2;2;2;2;7;2;1;1;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;21;12;10;9;33;19;0;1.736842;140.181595;6.666667;934.543945;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ReplaceFocusses(!0+6!System:Collections:Generic:List<!0+6!UnityEngine:Transform@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^>@C:!175+14! (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^)_s->!107+11!Void@C:!175+14! (!298+79!;1;4;0;3;0;0;3;2;3;2;2;2;12;3;1;2;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;41;16;19;9;57;28;0;2.035714;274.019226;16.888889;4627.880371;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:ReplaceFocus(!0+6!UnityEngine:Transform@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^)_s->!0+6!System:Void@C:!135+14! (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;5;1;4;0;0;6;2;2;2;2;2;13;2;1;1;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;38;15;14;8;53;22;0;2.409091;236.349884;13.125;3102.092285;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:GetPosition()_s->!0+6!UnityEngine:Vector3@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;5;4;4;1;0;2;2;2;2;2;2;14;2;1;1;0;15;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;0;42;23;17;12;65;29;0;2.241379;315.768738;16.291666;5144.398926;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:GetDiameterXZ()_s->!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;4;1;4;1;0;2;2;2;2;2;2;14;2;1;1;0;15;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;0;43;22;17;13;65;30;0;2.166667;318.947876;14.384615;4587.942383;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:GetMostDistantFocussesXZ(out !0+6!UnityEngine:Transform@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^%,out !120+133!,!118+9!System:Single@C:!151+14! (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll%,out !272+117!,!392+19!120+16!Vector3@C:!151+102!%)_s->!272+11!Void@C:!151+14! (!311+79!;6;16;2;39;0;0;18;8;8;8;5;6;66;8;3;3;0;70;4;63;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;70;63;3;203;142;26;38;345;64;1;5.390625;2070;48.578949;100558.421875;0.025641;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:Create()_s->!0+82!;0;22;1;16;1;0;16;1;1;1;1;1;23;1;0;0;0;24;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;0;122;89;15;49;211;64;0;3.296875;1266;13.622449;17246.019531;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:!23+6!(.cctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:!23+6!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;0;0;0;0;0;1;1;1;1;1;2;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;5;1;5;1;6;6;0;1;15.509775;2.5;38.774437;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:focusses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:outline;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:outlineMaterial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:axisHalfLength;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:axisMaterial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:OutlineShaderName;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!:PlainColorShaderName;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!#R global:UnityEngine:Component@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^:!19+114!:get_transform[transform]()->!0+18!Transform@C:!33+103!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!#p global:UnityEngine:Component@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^:!19+114!:transform;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!#R global:UnityEngine:Component@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^:!19+114!:get_gameObject[gameObject]()->!0+18!GameObject@C:!33+103!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C global:SEE:Game:UI3D:Cursor@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+60!#p global:UnityEngine:Component@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^:!19+114!:gameObject;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!;3;14;3;25;1;0;41;3;3;3;4;4;58;3;0;0;0;76;12;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;54;0;284;201;23;47;485;70;0;6.928571;2972.702148;49.180851;146200.015625;0;76;64;0;6;8;0;0;1;0;0;0;0;0;14
R global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:OnRenderObject()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;5;0;9;0;0;29;1;1;1;2;2;34;1;0;0;0;35;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;32;0;155;106;10;18;261;28;0;9.321428;1254.719604;29.444445;36944.523438;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:SetPositions(!0+6!UnityEngine:Vector3@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll,!107+129!)_s->!0+6!System:Void@C:!136+14! (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;2;0;1;2;0;0;0;1;1;1;1;1;4;1;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;11;9;9;6;20;15;0;1.333333;78.13781;6.75;527.430237;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:Create(!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!0+85!;1;8;1;14;1;0;12;1;1;1;1;1;20;1;0;0;0;21;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;17;0;95;71;17;30;166;47;0;3.531915;922.061768;20.116667;18548.808594;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:!23+9!(.cctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:!23+9!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:scale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:start;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:end;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:UI3D:MoveGizmo@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!21+63!:planeMaterial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
